Continent,Region,Country,Code,Year,Population,Entity,Life_expectancy,GDP_pc,Health%_GDP,Below_$2.15%,Below_$2.15_num,Palma,Gini,Homicide,Conflict_terror,Violence,Nature_forces,Heat_cold,TB_vac,HepB_vac,Influenza_vac,Polio_inact_vac,Measles_vac,Pneumo_vac,Polio_vac,Rubella_vac,Rota_vac,Yellow_fever_vac,DTP_vac,Diarrhea,Kidney_dis,Meningitis,Malaria,TB,Acute_hep,Maternal,Neonatal,Cardio,HIV_AIDS,Neoplasms,Chronic_respi,Lower_respi,Cirrhosis,Digestive_dis,Diabetes,Nutr_def,Protein_def,Suicide,Self_harm,Drug_use,Alcohol,Alzheimer,Parkinson,Road_injury,Fire_heat,Drowning,Poison,Hip_2,Hip_3,Hip_4,Hip_5,Hip_6,Vac_mean,Deaths,Hip_2_Percentage,Hip_3_Percentage,Hip_4_Percentage,Hip_5_Percentage,Hip_6_Percentage
South America,Atlantic Region,Guyana,GUY,2008,754159,Guyana,66.288,9169.561,1.69492,,,,,20.950739,6.895097718120449,21.480881352606016,0.0,0.3977940991223336,96.0,93.0,93.0,,95.0,,93.0,95.0,,97.0,93.0,10.607842643262227,26.784802674237127,1.1933822973670007,3.71274492514178,11.005636742384564,0.2651960660815557,3.8453429581825582,37.39264531749936,274.4779283944102,31.02793973154202,84.06715294785317,13.12720527103701,33.149508260194466,28.906371202889574,45.74632139906837,65.76862438822582,8.353676081569006,7.292891817242784,33.6836,32.22132202890902,0.1325980330407778,3.049754759937891,7.823283949405895,2.6519606608155573,19.757106923075906,2.386764594734001,8.751470180691339,0.2651960660815557,49.7245121698488,94.80759362415617,591.9176194940324,79.56251943210916,31.1605377645828,94.375,847.1727824847294,5.8694652611487905,11.191057548625285,69.86976349239617,9.391533944085758,3.678179753743975
South America,Atlantic Region,Guyana,GUY,2009,751265,Guyana,66.5625,8740.866,1.8804123,,,,,15.573877,0.0,19.96632346775106,0.0,0.5324352924733616,98.0,98.0,98.0,,97.0,,97.0,97.0,,97.0,98.0,10.249379380112211,27.95285285485148,1.1979794080650636,5.191244101615276,10.382488203230553,0.2662176462366808,3.4608294010768503,36.07249106507025,276.60013443991136,28.21907050108816,84.39099385702781,13.31088231183404,32.74477048711174,28.751505793561524,45.52321750647242,64.15845274304007,7.853420563982084,6.921658802153701,36.3115,32.47855284087506,0.1331088231183404,3.19461175484017,8.119638210218765,2.662176462366808,19.56699699839604,2.3959588161301277,8.918291148928807,0.2662176462366808,36.07263576022442,94.77348206025837,588.474107006183,82.89958809141913,31.147464609691657,97.5,833.3672775277764,4.328539976663784,11.372354616731343,70.61401651765345,9.947545377272874,3.7375435116785587
South America,Atlantic Region,Guyana,GUY,2010,747937,Guyana,66.743,9053.243,1.8193433,,,,,18.718292,0.0,21.79327938048258,0.0,0.5348044019750327,98.0,95.0,95.0,,95.0,,95.0,95.0,39.0,94.0,95.0,9.626479235550589,30.751253113564378,1.2033099044438234,8.957973733081797,10.696088039500651,0.2674022009875163,3.743630813825229,33.69267732442706,284.9170451521986,27.275024500726666,87.5742208234116,13.77121335085709,33.29157402294578,30.3501498120831,47.73129287627167,65.64724034243525,7.754663828637973,6.8187561251816655,36.3694,34.22748172640209,0.1337011004937581,3.208826411850196,8.556870431600522,2.8077231103689213,19.787762873076208,2.4066198088876467,9.49277813505683,0.2674022009875163,41.04637578245761,98.93881436538103,605.1311808347493,85.30400278071548,31.954563018008198,89.0,862.3749367813117,4.7596902497720075,11.472830452918274,70.17031166203796,9.89175347547787,3.705414159793875
South America,Atlantic Region,Guyana,GUY,2011,744235,Guyana,66.9818,9759.514,2.0270114,,,,,17.467718,0.0,22.57351508596075,0.0,0.5374646449038274,97.0,93.0,93.0,,98.0,50.0,93.0,98.0,77.0,97.0,93.0,9.136898963365066,32.91970950035943,0.940563128581698,15.720840863436951,10.21182825317272,0.2687323224519137,3.359154030648922,32.51661101668156,288.88724663580723,29.291823147258597,89.3534972152613,13.839714606273557,33.05407566158539,30.635484759518164,48.10308571889256,65.57068667826694,7.25577270620167,6.315209577619973,35.3118,34.66646959629687,0.1343661612259568,3.224787869422965,8.868166640913152,2.8216893857450938,20.5580226675714,2.2842247408412666,9.674363608268894,0.2687323224519137,40.57869773086458,105.07433807869828,612.3065967066854,85.02727965360404,32.785343339133476,88.9,875.7722555089858,4.633476052205016,11.997906695232157,69.91619029433878,9.708834587844697,3.743592370379343
South America,Atlantic Region,Guyana,GUY,2012,743970,Guyana,67.2298,10287.94,1.7970781,,,,,18.68365,0.0,22.1783136416791,0.0,0.5376560882831297,98.0,97.0,97.0,,99.0,90.0,97.0,99.0,91.0,99.0,97.0,8.87132545667164,35.35088780461578,0.940898154495477,14.785542427786066,9.9466376332379,0.2688280441415648,3.3603505517695607,31.721709208704656,296.24850464400447,30.51198301006761,91.93919109641516,14.38230036157372,33.6035055176956,31.452881164563088,49.32994609997714,65.59404277054182,6.9895291476806864,6.048630993185209,37.6222,35.75412987082812,0.1344140220707824,3.2259365296987776,9.274567522883988,2.9571084855572134,20.834173420971275,2.285038375203301,9.9466376332379,0.2688280441415648,41.399619729962225,105.24617928142264,626.1005148057045,88.96835643103888,33.33467747355404,96.4,895.0493477216822,4.6254008044744745,11.758701299467255,69.95150785813343,9.940050418170218,3.7243396197546343
South America,Atlantic Region,Guyana,GUY,2013,747424,Guyana,67.4727,10370.794,1.8881183,,,,,20.737991,0.0,24.617887571177803,0.0,0.535171468938648,98.0,98.0,98.0,,99.0,96.0,98.0,99.0,94.0,99.0,98.0,8.562743503018368,36.2578670205934,0.9365500706426338,16.32272980262876,9.36550070642634,0.267585734469324,2.943443079162564,30.6385665967376,297.1539581281843,26.49098771246307,92.71845699362076,14.85100826304748,33.98338827760414,30.90615233120692,48.70060367341696,65.15712634328038,6.823436228967761,5.886886158325128,40.7126,35.05373121548144,0.133792867234662,3.211028813631888,9.499293573661,3.0772359463972254,19.935137217964638,2.274478742989254,9.633086440895662,0.267585734469324,45.891050040116454,105.29498651367899,622.6720041101171,91.6876824164062,32.11028813631887,97.7,897.6560112166377,5.1123202503727505,11.729992914654188,69.36643840508336,10.214122255153992,3.5771261747357106
South America,Atlantic Region,Guyana,GUY,2014,751126,Guyana,67.8818,10368.097,2.1751008,,,,,19.837175,0.0,24.496555837502637,0.0,0.532533822554405,99.0,98.0,98.0,,99.0,97.0,97.0,99.0,95.0,99.0,98.0,8.65367461650908,37.54363449008555,0.9319341894702088,4.526537491712443,9.319341894702088,0.2662669112772025,3.328336390965031,30.620694796878286,303.67741231164945,26.360424216443047,95.4566876928771,15.177213942800543,35.01409883295213,32.35142972018011,50.85698005394567,66.69986127493922,7.189206604484468,6.257272415014258,39.5172,35.679766111145135,0.2662669112772025,3.328336390965031,9.71874226161789,3.062069479687829,20.50255216834459,2.2632687458562213,9.71874226161789,0.2662669112772025,44.86626466005704,95.1904207815999,639.0405870652862,91.5723811546931,32.7508300870959,97.9,903.4204837487322,4.96626603748069,10.536668416749686,70.73567608447344,10.136186061966919,3.6252033993292616
South America,Atlantic Region,Guyana,GUY,2015,755043,Guyana,68.2015,11144.114,2.356778,,,,,19.73429,0.0,23.309930692689026,0.0,0.5297711521065688,99.0,95.0,95.0,31.0,99.0,94.0,92.0,99.0,96.0,99.0,95.0,8.343895645678458,36.55420949535325,0.7946567281598532,4.23816921685255,9.00610958581167,0.2648855760532844,3.178626912639413,28.34275663770143,303.5588701570639,25.561458089141944,95.62369295523564,14.966035047010568,34.17023931087368,32.05115470244741,50.06337387407075,67.67826468161415,6.887024977385394,5.959925461198899,39.2983,34.70001046298025,0.2648855760532844,3.3110697006660543,9.800766313971522,3.0461841246127705,20.131303780049613,2.251527396452917,9.138552373838312,0.2648855760532844,43.57399184479559,90.7233097982499,636.5200392560422,90.42121617828387,31.786269126394128,90.36363636363636,893.0248262037657,4.87937071470095,10.1591027635719,71.27685822149859,10.125274631239876,3.5593936689886947
South America,Atlantic Region,Guyana,GUY,2016,759097,Guyana,68.384,11153.875,2.531916,,,,,18.706684,0.0,23.05370723372639,0.0,0.5269418796280317,95.0,97.0,97.0,98.0,99.0,92.0,94.0,99.0,96.0,99.0,97.0,8.167599134234491,36.35898969433419,0.7904128194420477,4.874212386559294,8.694541013862525,0.2634709398140158,3.1616512777681907,27.26924227075064,305.88976112407244,24.898003812424506,96.69383491174382,15.017843569398906,33.987751236008044,32.011719187402925,50.05947856466302,68.76591529145814,6.718508965257405,5.796360675908349,39.6461,34.646428585543084,0.2634709398140158,3.425122217582206,10.011895712932604,3.1616512777681907,20.023791425865205,2.107767518512127,8.826276483769531,0.2634709398140158,42.28733311335442,89.5801195367654,639.8391773383375,91.15466873364008,31.22130636796088,96.63636363636364,894.0826050900583,4.729689725827396,10.019221828808787,71.5637653272416,10.195329627787395,3.4919934903348278
South America,Atlantic Region,Guyana,GUY,2017,763265,Guyana,68.6668,12187.789,2.7917938,,,,,15.067107,0.0,23.058832777606728,0.0,0.5240643813092438,97.0,97.0,97.0,94.0,99.0,97.0,94.0,99.0,97.0,99.0,97.0,8.122997910293279,36.55349059631976,0.7860965719638657,5.764708194401682,8.385030100947901,0.2620321906546219,3.013370192528152,26.72728344677144,309.4600171631085,24.631025921534462,98.1310554001559,15.197867057968072,34.06418478510085,32.09894335519119,50.44119670101472,70.35564319076599,6.550804766365547,5.764708194401682,39.861,34.98129745239202,0.2620321906546219,3.406418478510085,10.088239340202945,3.144386287855463,20.17647868040589,2.0962575252369757,8.516046196275212,0.2620321906546219,38.650004158915976,89.6150092038807,646.695446535607,91.74337374961515,31.0508145925727,97.0,897.7546482405915,4.3051856355922835,9.98212700758577,72.03476448749029,10.219203423720801,3.458719445610859
South America,Atlantic Region,Guyana,GUY,2018,785518,Guyana,68.8959,12421.113,2.9514914,,,,,14.130875,0.0,22.78751091636347,0.0,0.5092181210360551,99.0,95.0,95.0,97.0,98.0,91.0,94.0,98.0,91.0,96.0,95.0,7.892880876058856,36.027182063300906,0.7638271815540828,2.2914815446622483,7.892880876058856,0.2546090605180275,3.055308726216331,25.46090605180276,306.0400907426692,23.551338097917554,97.64257470866356,14.894630040304614,33.35378692786162,31.698828034494436,49.64876680101538,70.52670976349364,6.36522651295069,5.601399331396608,40.4106,33.48109145812063,0.2546090605180275,3.4372223169933727,9.929753360203076,3.182613256475345,19.859506720406152,2.164177014403234,8.274794466835898,0.2546090605180275,37.427604037399526,83.63907638017207,639.3233509607672,90.69588945231045,30.55308726216331,95.36363636363636,881.6390080928126,4.245230042436986,9.486771298958582,72.51532033998477,10.287191086123386,3.4654872324962853
South America,Atlantic Region,Guyana,GUY,2019,798761,Guyana,69.1239,13010.421,2.9310176,,,,,17.02654,0.0,22.409707033768548,0.0,0.5007755761735988,99.0,99.0,99.0,99.0,98.0,98.0,97.0,98.0,99.0,94.0,99.0,7.636827536647383,35.68025980236892,0.7511633642603983,2.1282961987377957,7.636827536647383,0.2503877880867994,3.0046534570415933,24.037227656332742,304.2211625254613,22.66009482185535,97.65123735385176,14.898073391164566,32.80080023937073,31.42366740489333,49.20120035905609,70.98493792260763,6.134500808126585,5.383337443866187,40.8524,31.298473510849927,0.2503877880867994,3.380235139171792,9.890317629428578,3.1298473510849925,19.530247470770355,2.003102304694395,7.887215324734182,0.2503877880867994,39.937022609942154,81.125643340123,635.3590122702535,88.80166141862209,29.670952888285733,98.0909090909091,874.8942925272264,4.564782620147145,9.272622307979955,72.62123181018254,10.149987510160676,3.3913757515297065
South America,Atlantic Region,Paraguay,PRY,2000,5123817,Paraguay,69.7502,5208.9824,2.3248913,,,,,19.41911,0.0,16.628228525726033,0.0,0.2146837016232234,85.0,,,,92.0,,86.0,92.0,,,86.0,9.524149672012095,13.037155698573937,2.634754519921379,0.0195167001475657,4.469324333792562,0.0585501004426973,3.1226720236105234,31.09010333507227,117.90038559144482,2.888471621839734,66.98131490644572,11.085485683817357,25.02040958917932,8.040880460797096,17.974880835908074,20.90238585804294,3.610589527299668,3.5325227267094044,3.64,4.410774233349864,0.078066800590263,1.7760197134284852,12.861505397245844,2.1468370162322343,14.461874809346234,1.0539018079685516,2.966538422429997,0.3122672023610523,36.262022227349256,63.95622638357303,277.9373268014841,24.91320316084669,18.794582242105836,88.2,421.86336081535893,8.595679453476029,15.160412665361896,65.8832580919801,5.905514788649943,4.455135000532043
South America,Atlantic Region,Paraguay,PRY,2001,5211540,Paraguay,69.8997,5397.5947,1.9476659,8.94098,465963.0,4.2443466,0.546293,25.213272,0.0,16.828039312755923,0.0,0.0575645586525288,86.0,,,,90.0,,90.0,90.0,,,89.0,8.864942032489436,13.47010672469174,2.590405139363797,0.0191881862175096,4.221400967852112,0.0575645586525288,3.1276743534540654,29.645747706052337,114.09295524931213,3.3771207742816904,67.27378087858868,10.879701585327943,24.10036188919206,7.867156349178937,17.825824996066423,21.98966140526601,3.8568254297194304,3.780072684849392,3.48,4.451659202462229,0.095940931087548,1.746124945793374,13.08634300034155,2.149076856361076,14.314386918262164,1.0361620557455185,2.7822870015388923,0.287822793262644,42.09887587140845,61.99702966877352,275.0434612417827,25.00914493604578,18.420658768809222,89.0,422.5691704868197,9.96259992722814,14.671451208177352,65.08838799690939,5.918355309080892,4.359205558604228
South America,Atlantic Region,Paraguay,PRY,2002,5286515,Paraguay,70.025,6900.767,1.467256,13.235834,699714.0,4.854204,0.5727629,25.952837,0.0,16.967699893029717,0.0189160533924523,0.0567481601773569,83.0,,,,86.0,,87.0,86.0,,,87.0,8.285231385894111,13.997879510414707,2.496919047803704,0.0189160533924523,4.161531746339507,0.0567481601773569,3.1778969699319872,28.05250718100677,113.64764878185343,3.953455159022532,68.47611328067735,10.933478860837432,23.663982793957835,7.79341399769035,17.951334669437237,23.531570420210667,4.123699639554602,4.048035425984794,3.75,4.653349134543268,0.0945802669622615,1.7591929654980645,13.411481855248685,2.175346140132015,14.603193218973178,1.059298989977329,2.7049956351206794,0.2837408008867846,42.99620110659953,60.247630054960595,278.12273302922625,25.84395036238429,18.65122864495797,85.8,425.8617431981287,10.096281667310016,14.147227596100567,65.30822208648874,6.068624565405163,4.379644084695497
South America,Atlantic Region,Paraguay,PRY,2003,5353260,Paraguay,70.297,7130.463,1.630034,8.302468,444452.0,4.2033625,0.5493835,24.004091,0.0,17.073708357150597,0.0373604121600669,0.0560406182401004,88.0,86.0,86.0,,91.0,,86.0,91.0,,,86.0,7.677564698893758,15.037565894426947,2.540508026884553,0.0186802060800334,4.259086986247633,0.0560406182401004,3.269036064005858,26.88081654916817,117.64793789205083,4.651371313928335,71.07818413452736,11.33888509058032,23.91066378244285,7.920407377934194,18.568124843553274,25.554521917485797,4.389848428807866,4.315127604487732,3.71,5.043655641609038,0.1120812364802008,1.849340401923314,13.86071291138484,2.2603049356840503,15.934215786268554,1.102132158721975,2.802030912005021,0.2802030912005021,41.17120038755077,59.73929904394706,289.37507238579855,26.836095127081446,20.11858194819605,87.71428571428571,437.24024889257385,9.416150615554649,13.662808763660841,66.18216715380552,6.137608601918723,4.601264865060264
South America,Atlantic Region,Paraguay,PRY,2004,5416327,Paraguay,70.4809,7358.905,1.597773,5.7077723,309151.0,3.5726426,0.5226281,22.321415,0.0,16.91182973258446,0.0184626962146118,0.0738507848584474,97.0,90.0,92.0,,91.0,,92.0,91.0,,,92.0,7.071212650196341,16.39487423857533,2.5663147738310483,0.0184626962146118,4.449509787721458,0.0553880886438355,3.452524192132417,25.884700092885826,124.82628910699076,5.538808864383557,74.03541182059355,11.982289843283096,24.241520129785368,8.234362511716888,19.47814450641551,27.84174589163468,4.707987534726024,4.634136749867576,4.64,5.391107294666663,0.1107761772876711,1.9755084949634687,14.363977654968023,2.400150507899541,17.354934441735146,1.2000752539497708,2.861717913264838,0.2769404432191779,39.32555821365752,59.892986520200864,305.520696959397,28.881520129785365,21.69366805216893,92.14285714285714,455.3144298752097,8.637011180259687,13.154203466957116,67.10103544118569,6.343203341414211,4.764546570183295
South America,Atlantic Region,Paraguay,PRY,2005,5476881,Paraguay,70.5269,7434.926,1.5857868,6.0722804,332571.0,3.4173722,0.5138179,16.195358,0.0,15.921470632646574,0.0547757017178207,0.0730342689570943,98.0,92.0,93.0,,91.0,,96.0,91.0,,,96.0,6.372239966506485,17.144794637677904,2.410130875584114,0.0182585672392735,4.41857327190421,0.0547757017178207,3.1039564306765106,24.37518726443025,126.9700765819086,6.609601340617041,74.53147147071482,12.105430079638394,23.389224633509475,8.344165228348032,19.792286887372576,28.793760536334457,4.728968914971861,4.67419321325404,4.61,5.276725932150069,0.1095514034356415,2.063218098037916,14.698146627615245,2.446648010062661,17.87513732724885,1.0955140343564156,2.7570436531303124,0.2373613741105567,32.24463860332149,57.89791671573656,309.9391788866693,29.204290071301532,21.965056388846136,93.85714285714286,451.25108066587507,7.145609170783737,12.830532534193878,68.68441809143523,6.471849336783217,4.867590866803923
South America,Atlantic Region,Paraguay,PRY,2006,5534682,Paraguay,70.7809,7810.5986,1.7622097,7.947744,439882.0,3.8009548,0.5299549,13.406388,0.0,15.158955835222333,0.0180678853816714,0.0722715415266857,99.0,92.0,92.0,,91.0,,98.0,91.0,,,98.0,5.781723322134858,18.122089037816444,2.294621443472272,0.0180678853816714,4.4085640331278295,0.0542036561450142,2.890861661067429,23.09075751777609,130.70308285101112,6.974203757325172,75.81284706149333,12.394569371826602,23.036553861631077,8.636449212438945,20.45284625205206,29.48678894288777,4.787989626142929,4.715718084616244,4.6,5.366161958356415,0.1264751976717,2.1500783604189,15.086684293695644,2.511436068052329,19.04355119228169,1.047937352136943,2.7824543487774003,0.2348825099617286,28.65568326213069,56.660888556921606,317.0010490214252,29.84083587819499,23.108825403157763,94.42857142857143,455.26728212183025,6.294254910780604,12.445631562375057,69.62965744957602,6.554575092485898,5.07588098478243
South America,Atlantic Region,Paraguay,PRY,2007,5590148,Paraguay,71.1061,8203.628,1.7357535,7.842305,438396.0,3.7565591,0.5304121,14.006794,0.0,14.328779846258096,0.0,0.0715544561610891,98.0,86.0,88.0,,91.0,,95.0,91.0,,,95.0,5.223475299759505,18.49682691764154,2.1466336848326737,0.0178886140402722,4.311155983705619,0.0536658421208168,2.647514877960297,21.41267100620592,129.92500377449755,6.761896107222922,75.48995124994902,12.396809529908689,22.28921309417926,8.819086721854234,20.73290367267557,29.229995341804905,4.686816878551337,4.6152624223902485,4.16,5.348695598041411,0.1252202982819059,2.164522298872946,15.366319460593887,2.504405965638119,19.963693268943864,1.144871298577426,2.7727351762422034,0.2325519825235396,28.40712830241918,54.309832226266636,314.9469387930337,29.669163621428268,24.113851726287034,92.0,451.4469146694348,6.292462608415404,12.030170206398285,69.76389217847438,6.572016034964613,5.341458971747329
South America,Atlantic Region,Paraguay,PRY,2008,5645155,Paraguay,71.3838,8691.898,1.6230891,4.321988,243983.0,3.3121998,0.50704694,14.756035,0.0,13.905729780670328,0.0177143054530832,0.0885715272654161,94.0,87.0,87.0,,91.0,,85.0,91.0,,,89.0,4.782862472332469,19.36173586021996,2.0194308216514867,0.0177143054530832,4.286861919646139,0.0531429163592496,2.6394315125093994,20.01716516198404,131.91843270911073,7.245150930311036,76.73837122275651,12.594871177142169,22.05431028908861,9.211438835603271,21.43430959823069,29.61831871755514,4.72971955597322,4.658862334160887,3.93,5.5800062177212135,0.1240001381715825,2.3028597089008183,15.765731853244064,2.550859985243984,21.64688126366769,0.9742867999195772,2.8697174833994814,0.2125716654369986,28.768050613388827,53.17834497015582,320.20378536993235,30.253457903281667,25.70345721242375,89.14285714285714,458.10709606918243,6.27976533440214,11.608277939035663,69.89714591139531,6.604014249696942,5.610796565469936
South America,Atlantic Region,Paraguay,PRY,2009,5702579,Paraguay,71.6345,9207.959,2.1230834,5.767492,328895.0,3.0706732,0.4914576,14.397006,0.0,13.625414045118884,0.0175359254119934,0.087679627059967,91.0,85.0,85.0,,91.0,,82.0,91.0,,76.0,86.0,4.436589129234334,21.025574568980105,1.9114158699072823,0.0175359254119934,4.401517278410347,0.0526077762359802,2.5076373339150586,18.675760563772982,138.79684963592788,7.64566347962913,79.59556544503812,13.432518865586957,22.726559333943467,9.74997452906834,22.49859230358755,30.828156874284424,4.717163935826229,4.647020234178255,4.74,5.927142789253774,0.1402874032959473,2.5602451101510386,16.343482483977862,2.700532513446986,23.39292449959921,0.9820118230716314,2.9986432454508742,0.210431104943921,28.127635597590846,53.02863844586808,334.63806463707033,32.411690300125606,27.584010673065638,85.875,475.79003965372044,5.911774785798818,11.145386415500056,70.33313788590858,6.812183442031448,5.797517470761107
South America,Atlantic Region,Paraguay,PRY,2010,5768618,Paraguay,71.8872,10500.25,2.1328623,5.4597416,314951.0,3.400538,0.5098244,12.845377,0.0346703491200145,12.897369872645406,0.0173351745600072,0.3120331420801308,93.0,91.0,91.0,,93.0,,89.0,93.0,56.0,86.0,91.0,4.039095672481693,22.674408324489505,1.7855229796807486,0.0173351745600072,4.368463989121831,0.0520055236800218,2.270907867360952,17.213828338087218,142.32178313765965,8.476900359843553,81.04194106803398,14.19750796464595,23.03844699024966,10.0197308956842,23.194463561289723,31.7233694448133,4.81917852768202,4.749837829441991,3.82,5.876624175842463,0.1386813964800581,2.773627929601163,16.832454497767056,2.8256334532811844,23.47182635424984,0.9534346008003998,2.9123093260812207,0.1906869201600799,26.106785538405557,52.42156786946198,343.583159779344,32.267021452971925,27.528257201291538,87.0,481.90679184147496,5.417393151618723,10.877947511207987,71.29660042068197,6.695697591161213,5.71236132533012
South America,Atlantic Region,Paraguay,PRY,2011,5843938,Paraguay,72.1314,11502.423,2.4643807,5.048014,295003.0,3.6870952,0.5230993,11.242418,0.0,12.440241494690737,0.0342234979221203,0.1026704937663609,94.0,91.0,91.0,,91.0,,89.0,91.0,85.0,86.0,92.0,3.747473022472176,23.853778051717864,1.6769513981838955,0.0,4.26082549130398,0.0513352468831804,2.08763337324934,15.913926533785949,140.47034722134288,9.873479150531711,80.8359020920482,14.59632186378432,22.690179122365773,10.044596640142316,23.28909033600288,31.571176833156,4.945295449746387,4.859736704941086,4.68,5.852218144682575,0.1540057406495414,3.028779566107649,17.11174896106016,2.840550327535987,23.03241410158698,0.9069226949361884,2.840550327535987,0.1882292385716617,23.81955348637922,51.59192311759638,343.1761254140616,33.667302740035915,26.968116362630816,90.0,479.2230211207039,4.970452677894139,10.765743890379946,71.61094319123379,7.025393450694847,5.62746678979728
South America,Atlantic Region,Paraguay,PRY,2012,5923327,Paraguay,72.4536,11276.215,3.0318732,3.33131,197324.0,2.8519378,0.47633564,10.95669,0.0168824040948608,12.256625372868998,0.1857064450434696,0.1012944245691652,93.0,91.0,91.0,,88.0,82.0,89.0,88.0,87.0,87.0,91.0,3.5621872640156456,25.01972286858382,1.249297903019705,0.0,4.169953811430637,0.0506472122845826,1.9583588750038616,14.704573966623824,139.53306984402516,10.939797853469848,81.0861868676168,15.17728128127993,22.183478980647195,10.078795244631944,23.466541691856623,31.688272486053865,5.18289805712229,5.081603632553124,4.7,5.858194220916725,0.1688240409486087,3.3933632230670367,17.388876217706702,2.8700086961263493,22.622421487113577,0.8947674170276265,2.802479079746906,0.1688240409486087,23.517198646576492,50.714741900962075,344.41792593925675,34.379266398765424,26.488492024836717,88.7,479.51762491039744,4.904344996906195,10.576199761257705,71.82591588862131,7.169552194288902,5.523987158925879
South America,Atlantic Region,Paraguay,PRY,2013,6005656,Paraguay,72.7568,11698.768,2.6469793,1.7875661,107355.0,2.862857,0.4793603,10.057193,0.1998116442233787,11.922094771994932,0.0832548517597411,0.0999058221116893,91.0,90.0,90.0,,88.0,90.0,89.0,88.0,86.0,97.0,91.0,3.3634960110935426,26.62490159276522,1.215520835692221,0.0,4.162742587987057,0.0333019407038964,1.8982106201220983,13.670446658949496,142.6155610644366,11.522471483548175,83.55456922607623,16.068186389630043,22.595366767593745,10.323601618207904,24.010699247509347,33.15208197072893,5.411565364383175,5.311659542271485,5.07,6.077604178461104,0.1665097035194823,3.863025121651989,17.816538276584605,2.9805236929987333,22.828480352521023,0.8825014286532562,2.7973630191273027,0.1831606738714305,22.36226009008974,50.968620247313524,354.5657626743857,35.974200973215915,26.691505474173013,90.0,490.562349459178,4.558494983307032,10.389835319303252,72.27741041791688,7.333257640517211,5.441001638955608
South America,Atlantic Region,Paraguay,PRY,2014,6090727,Paraguay,72.8777,11972.812,3.1696498,2.413888,147023.0,3.3055193,0.50702643,9.489845,0.0985104077066662,11.837667326084391,0.0328368025688887,0.0985104077066662,96.0,93.0,93.0,,84.0,86.0,93.0,84.0,90.0,85.0,93.0,3.135914645328875,26.77841249492877,1.1328696886266616,0.0,4.02250831468887,0.0328368025688887,1.7075137335822144,12.675005791591053,138.8011644586927,11.821248924799946,83.07711049928851,16.287054074168815,21.93498411601768,10.392848013053287,23.97086587528878,32.80396576631985,5.286725213591087,5.2046332071688655,5.95,6.140482080382195,0.180602414128888,4.285202735239981,18.010986209035476,2.9388938299155423,22.411117753266563,0.8701752680755515,2.7747098170710984,0.1641840128444437,21.55736994406661,49.48506147131533,349.58060014838946,37.506167268702086,26.220186851257658,89.7,484.34938568373116,4.45078915783803,10.216811032279892,72.17529545431435,7.743618218025931,5.413486137541801
South America,Atlantic Region,Paraguay,PRY,2015,6177954,Paraguay,73.1905,11727.364,3.1607137,1.8913445,116846.0,2.810144,0.47605908,9.987132,0.2104256522466823,11.92951582352345,0.1942390636123221,0.097119531806161,96.0,92.0,92.0,,78.0,90.0,93.0,78.0,91.0,93.0,92.0,2.913585954184832,27.484827501143585,1.0359416725990511,0.0,4.014273981321324,0.0323731772687203,1.6510320407047383,10.747894853215158,140.45102958034326,11.783836525814207,84.97959033039093,17.012104654712548,21.6252824155052,10.731708264580798,24.39318907198079,33.60335800493173,5.082588831189096,5.001655888017295,5.85,6.31276956740047,0.1942390636123221,4.742670469867533,18.27465856819264,2.994518897356633,22.74215703127605,0.8740757862554496,2.7517200678412306,0.1618658863436017,22.418432071188615,47.87992918043741,354.66434356746583,38.3688565664296,26.529818771716332,89.5,489.8613801572378,4.576484895378495,9.774179210671537,72.40096033976472,7.832594713654259,5.415780840530983
South America,Atlantic Region,Paraguay,PRY,2016,6266623,Paraguay,73.5336,12007.704,3.1510596,1.6942916,106175.0,2.8461032,0.47899717,10.675619,0.287236044038392,12.127744081620994,0.1755331380234617,0.0957453480127973,94.0,92.0,92.0,94.0,85.0,99.0,93.0,85.0,91.0,99.0,92.0,2.840445324379654,29.090628237888254,1.0212837121365048,0.0,4.164922638556684,0.0319151160042657,1.8032040542410164,9.89368596132239,147.91060512176975,11.617102225552742,89.45807015995696,18.09587077441869,22.5161143410095,11.21816327549942,25.292729433380625,36.06408108482033,5.074503444678258,4.9787580966654605,5.64,6.638344128887281,0.2234058120298604,5.074503444678258,18.67034286249548,3.175554042424445,23.60122828515454,0.9095808061215744,2.808530208375388,0.1755331380234617,23.361877611695647,48.84608504452876,372.2259979577517,39.422150290515326,27.494872437674964,92.36363636363636,511.35098334216644,4.568658000617011,9.552359658188786,72.79266298167644,7.7094112605111205,5.3769080990066245
